Area of The Plot (In Squarefeet),Area of The Plot (In Squarefeet),Age Of The House,Number of Bedrooms,Area Population,Price (In Rupees)
174.9644844,"47,634.192",4,3,51506,646198.2245
297.8624133,"81,093.232",7,2,38473,1656401.837
185.7531251,"50,571.406",7,6,40913,1214563.15
256.3797495,"69,799.550",4,4,17217,578396.2215
297.3550163,"80,955.092",7,3,29432,1344651.574
364.8029058,"99,317.823",5,6,50350,2219724.162
196.5477294,"53,510.244",6,2,22978,565680.5528
285.6027843,"77,755.540",6,4,22239,1091928.616
248.764131,"67,726.193",6,6,37159,1229702.948
169.458733,"46,135.248",6,3,39232,615144.8986
283.1569276,"77,089.654",6,4,46741,1469237.205
326.3554396,"88,850.476",5,2,26565,1205212.292
227.0996808,"61,828.033",7,6,43068,1377430.072
259.1489397,"70,553.464",6,4,43538,1037382.577
239.5590528,"65,220.105",7,4,22585,1073857.069
286.2530186,"77,932.566",6,3,29085,1448081.251
199.5997312,"54,341.154",4,4,30542,437436.1382
260.239612,"70,850.400",7,2,33846,952912.2012
251.5436193,"68,482.910",5,4,37367,1123991.977
246.1201309,"67,006.362",6,6,34654,1440897.412
300.9771589,"81,941.223",6,6,41767,1648201.728
263.4259019,"71,717.869",7,3,27525,1390990.849
294.4673052,"80,168.911",6,6,24833,1406437.685
268.3091098,"73,047.326",6,6,47053,1703880.22
279.8408419,"76,186.847",7,5,30830,1553459.364
186.4630113,"50,764.673",6,3,33577,872595.093
266.4874205,"72,551.370",5,4,39740,1030324.919
220.3158635,"59,981.134",6,2,49620,1194113.694
273.7225579,"74,521.141",4,6,26252,978103.6192
285.9619255,"77,853.316",4,3,38031,1224186.696
263.3018476,"71,684.095",5,5,24555,1062877.883
279.9756957,"76,223.561",6,2,30165,1023943.775
189.7306131,"51,654.280",5,4,28198,834599.9392
223.0202255,"60,717.398",4,4,42892,596350.3507
254.9621716,"69,413.613",3,4,43723,578142.4703
288.4457087,"78,529.528",7,5,23897,1578087.139
262.0775374,"71,350.776",6,4,29207,1285098.691
258.0363806,"70,250.569",6,6,35271,1520263.756
201.0103765,"54,725.203",6,5,26993,722115.1243
251.636966,"68,508.324",7,6,25290,1085103.003
245.3223352,"66,789.162",5,4,35735,1037033.039
228.0526339,"62,087.475",6,6,43014,1316206.247
284.0965718,"77,345.472",5,3,26707,1137069.307
191.0671922,"52,018.165",5,4,60743,1248689.601
322.9263699,"87,916.910",8,2,32698,1939603.131
164.2243489,"44,710.183",5,4,56584,1048800.651
161.7937696,"44,048.457",7,5,40943,1028275.104
235.8176425,"64,201.503",5,3,23252,642646.439
296.7066474,"80,778.574",8,3,42462,1812209.137
199.841876,"54,407.078",6,3,36708,1139959.933
259.2984122,"70,594.158",7,2,55601,1673538.169
243.7382006,"66,357.880",6,5,39576,1324845.863
228.2518032,"62,141.699",5,4,37464,916717.6047
307.7111022,"83,774.543",8,4,37131,2115010.704
146.1065711,"39,777.607",6,3,38725,696014.4677
305.1896252,"83,088.070",6,5,40565,2021310.792
193.1627577,"52,588.684",5,2,32938,253185.7015
212.3734226,"57,818.799",7,4,37984,911247.817
299.2201011,"81,462.863",6,4,31485,1573288.818
273.9548197,"74,584.374",6,3,46373,1463383.487
247.7317937,"67,445.138",7,3,36419,1366854.241
226.4834829,"61,660.272",7,3,50291,1347904.395
273.2973323,"74,405.373",6,2,28305,913397.0869
261.0638507,"71,074.799",7,5,44214,1613414.233
286.0030592,"77,864.515",5,3,25200,928563.8216
259.6591655,"70,692.373",4,4,31028,994654.4094
267.2190808,"72,750.565",6,3,45135,1434144.261
280.9307872,"76,483.586",5,2,54738,1382787.325
273.2838396,"74,401.699",5,2,26015,962591.6566
218.1021474,"59,378.448",7,3,43306,1373528.558
311.0801558,"84,691.770",7,5,22217,1558639.881
245.4808128,"66,832.307",7,2,41345,1533815.882
301.0014577,"81,947.838",7,2,43488,1791771.289
251.0269972,"68,342.260",6,5,34531,1274983.648
194.4595304,"52,941.731",6,4,54295,1176437.919
300.4059562,"81,785.713",5,3,56712,1530172.525
347.0860002,"94,494.384",7,3,31308,1825858.255
250.421471,"68,177.405",6,3,23835,974599.9588
242.0323003,"65,893.448",5,4,28174,856261.6152
263.7050524,"71,793.868",7,6,53273,1903533.084
333.7545093,"90,864.877",5,5,39183,1629640.53
227.8598189,"62,034.981",6,4,29194,1192672.334
277.4855861,"75,545.627",6,4,32614,1068856.227
274.9405344,"74,852.735",7,6,26121,1535844.896
228.8446922,"62,303.113",5,3,33712,1033155.329
262.5559887,"71,481.035",5,4,45246,1530013.449
295.6278492,"80,484.870",5,2,28077,1131225.76
310.1247972,"84,431.673",4,3,26124,1347225.945
204.6179014,"55,707.354",4,4,22589,676738.7155
297.6045112,"81,023.017",7,2,30502,1437755.772
266.1741461,"72,466.081",6,2,12113,744741.9093
263.2254566,"71,663.298",6,2,35315,1230628.986
300.7581852,"81,881.607",5,4,62341,1976170.089
313.9769974,"85,480.437",3,4,47509,1033864.635
234.1734262,"63,753.864",8,6,31348,1558572.243
209.1283634,"56,935.330",6,4,32966,849180.846
244.3112178,"66,513.884",7,4,5727,717661.556
266.4990502,"72,554.536",5,4,36249,1187090.948
256.9571659,"69,956.752",5,3,35148,1326946.725
239.2159812,"65,126.703",4,4,47259,1245785.051
261.7839321,"71,270.842",5,6,40131,1331897.457
217.1679954,"59,124.125",6,4,36443,1472337.699
203.4266093,"55,383.024",7,5,36106,1130221.298
192.884186,"52,512.842",7,3,25943,907462.4512
283.0119395,"77,050.181",6,4,47172,1581817.407
269.1192988,"73,267.900",6,4,44674,1441576.847
215.188096,"58,585.096",6,3,28027,820250.3895
267.2910811,"72,770.167",8,4,21357,1293461.798
257.863861,"70,203.600",5,3,40589,1288122.624
278.5723051,"75,841.487",6,2,48642,1361007.562
270.6307875,"73,679.404",5,4,42734,1084427.093
267.8743633,"72,928.966",8,2,38728,1638094.538
236.7260582,"64,448.820",6,6,21240,1197437.344
193.3977202,"52,652.652",6,4,34777,928210.7615
288.2719762,"78,482.229",7,3,28452,1367619.923
251.2330676,"68,398.362",7,2,49549,1486401.321
271.5205247,"73,921.636",8,2,36269,1555510.38
261.3855463,"71,162.381",7,3,39135,1434240.356
225.0487833,"61,269.674",5,5,36338,981785.0592
276.1242575,"75,175.005",6,4,25944,1005431.451
261.8414909,"71,286.512",6,4,36412,1346049.656
191.7019137,"52,190.968",6,2,39309,942397.0665
308.7391662,"84,054.434",7,3,38713,1812765.957
253.5075114,"69,017.581",6,4,27752,981559.8117
299.3215795,"81,490.490",6,5,55928,1914509.521
254.4485347,"69,273.775",4,5,42087,1034366.778
319.9497163,"87,106.514",6,6,44102,1795222.736
219.7289863,"59,821.356",5,3,54224,965491.8698
255.3450209,"69,517.844",4,4,39740,1384802.464
350.258798,"95,358.181",5,2,49759,1902814.527
167.2967383,"45,546.643",5,5,34811,923830.3349
255.8821414,"69,664.076",8,2,37013,1074646.865
239.5628069,"65,221.127",6,5,34753,1069292.327
273.4716146,"74,452.821",5,4,37298,1065679.121
224.2282682,"61,046.289",7,4,40278,855667.1793
244.3983082,"66,537.595",6,3,39265,985462.2455
237.5595961,"64,675.751",4,4,36376,664298.9713
207.8457219,"56,586.130",5,5,19541,603714.7886
242.9709321,"66,148.991",7,3,38903,1300133.967
230.3562063,"62,714.624",5,4,40083,1095391.799
269.9372939,"73,490.600",6,2,52452,1357797.91
190.4822153,"51,858.904",6,3,28594,730739.419
247.8650397,"67,481.415",7,6,18846,1115627.78
273.63636,"74,497.673",6,4,28160,1204753.002
257.3860028,"70,073.503",6,5,40110,1441526.837
317.5712722,"86,458.981",5,6,22321,1336743.383
208.9780323,"56,894.402",5,3,32479,742705.2667
213.6018124,"58,153.229",6,3,45757,1150438.949
310.5837969,"84,556.636",5,2,31797,1326846.699
303.8853547,"82,732.981",5,3,41137,1252663.621
241.2999,"65,694.051",6,3,43407,1359762.694
279.3798824,"76,061.351",7,6,40877,1778013.334
245.8597564,"66,935.475",6,5,17574,1109059.054
268.6807803,"73,148.513",6,4,40372,1038939.523
286.3582728,"77,961.222",5,2,23335,1003701.05
222.4172728,"60,553.244",6,6,37278,1086829.246
292.0118024,"79,500.399",9,3,32069,1727982.987
232.2753432,"63,237.110",5,5,33806,1133139.926
262.0700085,"71,348.727",8,3,34406,1460758.626
277.8865023,"75,654.777",7,3,49451,1900789.237
306.8469179,"83,539.269",5,6,37677,1157759.465
314.8557864,"85,719.688",6,4,38030,1603075.237
277.5789438,"75,571.044",6,4,33988,1218264.021
210.2008827,"57,227.324",6,4,20744,1002023.358
217.652652,"59,256.073",5,3,32695,742016.0552
238.6611975,"64,975.663",5,4,36975,1023862.984
239.8908302,"65,310.431",7,4,40678,1578136.165
224.525702,"61,127.265",5,6,31396,1121093.175
246.300423,"67,055.447",7,2,32035,893802.0888
260.9481993,"71,043.313",6,3,20764,955165.6126
212.4466832,"57,838.745",3,3,37771,589969.6429
176.8372478,"48,144.053",5,4,23465,763874.0645
249.5950261,"67,952.405",6,3,58782,1513223.535
251.4859771,"68,467.217",4,4,46594,1036338.239
245.2442318,"66,767.898",5,2,46125,1075723.51
283.3252027,"77,135.467",5,2,32780,1086708.661
238.4424002,"64,916.095",5,3,39316,1381272.881
184.916973,"50,343.764",6,4,27446,691854.921
227.8658813,"62,036.631",6,3,14790,862376.7533
218.4305544,"59,467.857",4,6,36436,667428.2537
203.1470422,"55,306.911",6,2,32447,624244.9444
279.2571801,"76,027.945",6,4,37462,1282365.462
232.5689611,"63,317.048",7,3,43524,1479063.214
261.3272426,"71,146.508",6,4,42969,1342067.961
260.6070311,"70,950.430",7,6,39778,1538039.599
237.2930783,"64,603.192",5,3,33674,815593.7638
257.0938468,"69,993.963",7,5,39898,1391159.434
229.0810163,"62,367.452",4,2,23533,727366.9474
230.1348506,"62,654.359",6,4,36719,1053484.869
260.2095562,"70,842.217",6,3,42987,1519928.485
238.6620087,"64,975.884",5,2,37089,918533.6164
265.19696,"72,200.041",7,3,42485,1523801.748
229.6580726,"62,524.556",6,5,19113,1020041.747
251.1560023,"68,377.381",5,2,33642,901752.6805
224.7725863,"61,194.480",4,4,28667,369433.355
253.9836805,"69,147.219",6,4,42893,1318058.063
226.2361572,"61,592.938",7,2,23012,1060966.741
266.2528003,"72,487.494",7,2,44865,1584615.574
231.2195661,"62,949.674",4,5,30373,814378.4821
288.7236225,"78,605.190",7,6,18493,1536208.366
204.095182,"55,565.043",8,4,35680,1388209.219
205.1254938,"55,845.546",5,2,43791,919963.0086
327.0031273,"89,026.809",6,5,38040,1978629.875
280.3984932,"76,338.668",8,3,50620,1928728.792
196.6828022,"53,547.018",6,3,57980,1520956.997
274.7934758,"74,812.699",6,3,45472,1414259.775
232.9019271,"63,407.698",5,4,36398,826483.7133
201.0784427,"54,743.734",7,6,27692,1079951.155
314.6304101,"85,658.329",7,2,35205,1545961.608
208.0138224,"56,631.895",7,2,51352,1374117.067
293.7681026,"79,978.553",6,2,27897,957806.0027
256.5293143,"69,840.269",5,4,27896,1096543.306
319.5061932,"86,985.764",6,3,25789,1412806.286
273.7226961,"74,521.178",6,4,38534,1527961.835
215.1276092,"58,568.628",7,5,44067,1340074.653
248.7149846,"67,712.813",7,3,16561,880851.0552
272.8393978,"74,280.700",7,4,26115,1324470.441
205.6928965,"56,000.022",6,3,41007,1034539.831
268.0642026,"72,980.650",6,4,37786,1079000.316
259.3281716,"70,602.260",5,4,35594,883021.8964
222.5731327,"60,595.677",7,4,47992,1434835.953
203.1848472,"55,317.204",5,4,42318,670734.674
243.1906896,"66,208.820",5,3,40347,1228978.233
241.7907013,"65,827.672",7,6,31304,1210046.741
302.1641156,"82,264.373",6,5,34067,1446978.86
341.7165265,"93,032.542",6,3,35621,1872191.548
257.5793796,"70,126.150",6,5,33018,1270963.563
237.7121627,"64,717.288",6,3,31861,1145804.269
271.0917766,"73,804.909",7,4,40877,1574211.649
247.808404,"67,465.996",5,6,22714,863448.3924
287.9740363,"78,401.115",6,2,47728,1805502.34
209.649572,"57,077.229",6,4,55115,1312637.288
219.489348,"59,756.115",5,3,33517,697212.3669
221.1719147,"60,214.194",7,3,39253,1475349.552
259.0010927,"70,513.212",5,5,39276,1383783.912
267.3685967,"72,791.271",5,2,44476,1166602.408
221.6984536,"60,357.545",7,2,36198,934744.0335
265.6011994,"72,310.095",7,5,37737,1625166.648
273.8210887,"74,547.966",5,2,48175,1268964.795
329.5879301,"89,730.524",6,6,23060,1792753.5
219.8769231,"59,861.632",8,2,45919,1434323.825
294.3403173,"80,134.339",5,3,43751,1532644.849
213.7663777,"58,198.032",4,4,14227,420122.9995
263.6688651,"71,784.016",5,4,15554,825178.3506
247.7471864,"67,449.329",7,4,29748,1112294.776
286.1561181,"77,906.185",7,3,31400,1639099.378
260.8652765,"71,020.737",5,6,36788,1162854.552
200.0898036,"54,474.576",6,4,21409,803270.1278
196.4909046,"53,494.774",7,4,41531,1103485.707
223.630467,"60,883.537",6,2,31135,1005946.767
231.48812,"63,022.788",5,2,33583,904789.6122
284.7177683,"77,514.594",4,2,30821,985059.3058
295.821255,"80,537.525",7,2,31872,1430641.632
277.2105918,"75,470.760",7,6,17781,1147442.952
212.2384647,"57,782.057",5,4,37626,1046818.07
261.992841,"71,327.718",6,6,42635,1501303.964
242.6337104,"66,057.182",4,6,31825,802846.1223
221.6560159,"60,345.991",5,6,32654,1005089.894
230.7317965,"62,816.878",5,3,55888,1288199.153
287.1699341,"78,182.197",5,5,34254,1364194.94
218.7554509,"59,556.311",5,3,37604,736897.4095
327.6726379,"89,209.084",5,3,47799,1592175.512
226.8247834,"61,753.192",5,4,39993,1169050.985
229.8878734,"62,587.120",6,3,38345,1227659.772
231.2076144,"62,946.420",6,2,42312,1261491.425
252.271518,"68,681.081",6,4,44279,1238929.11
235.697737,"64,168.859",6,3,20038,1031121.814
293.2735869,"79,843.921",6,3,45903,1571848.231
221.8195106,"60,390.503",5,6,37922,1223915.253
243.8835109,"66,397.441",5,4,50504,906011.3853
231.6163353,"63,057.695",7,3,43315,1365945.083
275.6476579,"75,045.250",5,4,25492,1152145.912
261.7250067,"71,254.800",7,5,38916,1455737.135
295.4638355,"80,440.217",5,3,31115,1537864.882
219.6901507,"59,810.783",7,5,14453,975913.1051
302.0786313,"82,241.100",8,2,10951,1401560.917
260.6123135,"70,951.868",4,3,38455,865816.6759
232.6972671,"63,351.979",5,4,31064,1076438.975
271.0884018,"73,803.990",7,2,32645,1166333.887
316.7932912,"86,247.175",5,2,44610,1638541.939
238.4848347,"64,927.648",6,4,29365,1138885.104
197.3255577,"53,722.009",6,3,47649,1300389.351
243.9284907,"66,409.687",6,5,31188,1239318.131
221.0705774,"60,186.605",7,3,45545,1168126.213
231.4636015,"63,016.113",6,3,19816,735660.4558
231.3729643,"62,991.437",7,4,22994,1066279.879
267.5358667,"72,836.810",4,3,16989,454234.3344
337.6865089,"91,935.367",6,4,50113,2092949.861
288.3286716,"78,497.664",5,3,25389,1245947.102
279.5884767,"76,118.141",5,4,9194,709348.2237
262.3514481,"71,425.349",8,5,32561,1500472.827
274.7325564,"74,796.113",6,6,40819,1641749.651
260.3380376,"70,877.196",6,3,23315,1235750.602
261.8870159,"71,298.907",8,5,32345,1730662.393
255.6586483,"69,603.230",5,7,37943,1299673.742
311.6826415,"84,855.797",5,4,37414,1250958.248
282.4956845,"76,909.630",7,3,26843,1554301.938
230.618053,"62,785.912",7,3,59004,1493623.416
283.7641073,"77,254.959",7,3,28162,1419158.959
294.1497618,"80,082.460",8,3,37980,1910484.642
295.7799939,"80,526.291",6,3,45752,1578319.89
212.5749266,"57,873.659",7,3,28510,1200401.989
322.0358084,"87,674.454",6,3,28471,1566015.431
265.6751346,"72,330.224",7,3,21282,1218200.812
166.3409384,"45,286.426",6,2,45128,718869.4006
204.1266775,"55,573.618",7,4,29353,919207.0276
275.3086827,"74,952.964",5,3,50374,1397680.241
301.4507862,"82,070.168",6,3,34621,1630438.854
248.4852148,"67,650.258",6,4,28533,670063.0223
245.0087029,"66,703.775",6,2,44142,1406435.806
209.6755469,"57,084.301",7,3,55852,1524968.147
213.9968801,"58,260.787",8,6,32296,1509929.832
153.2886435,"41,732.931",8,3,28104,795507.8434
183.623948,"49,991.737",7,4,40068,1218509.145
237.1652563,"64,568.392",5,4,44657,1082825.638
292.3170767,"79,583.510",7,4,48781,1924561.807
283.8107465,"77,267.656",4,6,22488,1107031.246
236.7489944,"64,455.064",5,4,41124,1191261.869
230.0732688,"62,637.594",6,5,32902,1071013.257
266.8680176,"72,654.988",7,3,27880,1245749.594
168.6468199,"45,914.204",6,3,32699,378466.4202
141.5244608,"38,530.124",4,4,67727,1267986.688
221.8654086,"60,402.999",5,3,47018,1265760.2
285.0133822,"77,595.075",6,2,23826,1185616.34
289.3595329,"78,778.317",6,4,28178,1156853.365
245.4415981,"66,821.631",6,3,33972,1038177.045
233.6670179,"63,615.994",6,6,44762,1385776.507
278.7025034,"75,876.934",4,4,36119,1236308.28
231.4317708,"63,007.447",7,4,27688,819027.5987
222.9519694,"60,698.815",8,3,48495,1433493.802
338.3950612,"92,128.271",6,4,39870,1794212.186
203.1873463,"55,317.884",5,2,43765,752842.676
314.9253997,"85,738.640",6,3,25988,1690540.682
229.028173,"62,353.066",5,4,38012,1086181.753
189.6590538,"51,634.798",5,3,18999,334485.1931
237.9995435,"64,795.527",5,4,46057,1096912.036
290.7571457,"79,158.818",6,5,31766,1628830.08
204.5852513,"55,698.465",5,3,42235,762402.1788
183.6736735,"50,005.274",4,4,26146,304239.2824
170.6134696,"46,449.626",7,4,55176,880214.2119
239.0023967,"65,068.555",5,2,29648,691941.3966
212.632487,"57,889.330",5,4,27588,578593.5339
319.4224225,"86,962.958",7,4,50351,1798521.605
231.1157778,"62,921.418",6,6,32152,1086735.913
282.9022975,"77,020.330",5,3,25332,936553.7043
185.7799904,"50,578.721",6,4,41306,789632.6932
264.1137535,"71,905.137",5,3,14297,738431.8311
317.3317468,"86,393.770",4,4,33687,1254912.463
307.9745496,"83,846.267",7,3,30489,1566253.096
145.6517075,"39,653.770",5,2,40276,395901.2501
249.1124631,"67,821.027",6,6,28295,1028966.368
262.8284379,"71,555.209",7,4,30875,1816152.267
259.2874538,"70,591.174",7,3,30532,1459540.133
294.5157234,"80,182.093",4,3,15091,1223261.462
239.1994473,"65,122.202",5,4,42562,1272180.197
233.7206946,"63,630.608",5,5,23129,933306.2877
256.6989368,"69,886.449",7,2,22959,1130108.023
321.7461823,"87,595.603",5,3,43682,1795428.774
200.6573299,"54,629.086",4,2,55495,911901.1553
218.416451,"59,464.018",6,3,33026,874572.1627
253.0430235,"68,891.124",4,4,41435,840682.6089
322.6696877,"87,847.028",7,7,24345,1473071.954
205.8047529,"56,030.475",5,3,46256,887016.9764
272.128199,"74,087.075",7,2,30710,1102062.098
299.0115114,"81,406.074",6,2,46645,1473372.164
261.4431029,"71,178.051",5,6,37656,1092701.392
227.0651077,"61,818.620",7,2,25120,1044999.343
264.2073149,"71,930.610",4,4,23234,943668.4824
237.107417,"64,552.645",6,3,48667,1535781.394
329.4298449,"89,687.485",6,3,33767,1742350.962
231.3018614,"62,972.079",6,3,25244,1158171.725
244.5016462,"66,565.729",7,3,50182,1585348.095
279.842407,"76,187.273",6,3,45084,1618721.138
263.2245684,"71,663.056",5,5,39242,1228532.301
209.8775253,"57,139.290",5,3,38267,832536.8854
249.4299901,"67,907.473",7,6,35538,1273120.259
238.6390405,"64,969.631",6,3,35237,899186.1569
231.7074219,"63,082.493",6,3,19151,615555.4936
198.0449816,"53,917.872",4,4,44916,679922.2521
237.8460151,"64,753.729",6,2,46411,1511839.355
243.9097948,"66,404.597",7,4,39236,1168845.815
287.965249,"78,398.722",5,2,27167,1151406.784
199.4244702,"54,293.439",5,3,35080,891661.6959
259.9194937,"70,763.248",5,6,35279,1055417.658
272.3911795,"74,158.672",5,3,41004,1336858.51
292.0044385,"79,498.394",7,2,41485,1632943.349
269.1424127,"73,274.193",7,5,33216,1590336.417
305.9112965,"83,284.545",8,3,33855,1668905.285
308.1061137,"83,882.085",7,3,25839,1670256.59
189.783047,"51,668.555",6,5,34668,999408.2511
227.6943044,"61,989.919",5,5,35998,925163.746
246.2554845,"67,043.212",5,3,62403,1375215.062
216.891145,"59,048.752",6,4,14521,562839.4687
274.2545203,"74,665.968",5,5,59036,1844929.156
313.4800238,"85,345.136",5,6,13088,904497.3171
269.6632616,"73,415.995",6,4,41629,1479603.756
247.4455397,"67,367.206",5,4,33098,1094574.185
216.1475813,"58,846.317",6,4,42618,1235681.793
186.5708353,"50,794.029",7,6,39944,1156979.915
211.8627195,"57,679.760",6,3,53495,1545507.565
258.1308802,"70,276.296",6,3,34846,1342997.645
223.2238344,"60,772.831",7,4,38148,1178846.066
253.4211362,"68,994.066",6,4,44605,1335830.792
162.4040328,"44,214.601",5,3,49640,786430.8996
